sample_id,local_sample_id,batch_start,batch_end,batch_name,sample_id_mode,sample_id_warning,file,file_path,relative_path,parent_dir,suffix,sample_slot,well_start,well_end,sample_layout
3679,1040,1601,5444,结果3857-5444,two_per_file,,检测结果 (1040).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1040).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1040).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3680,1040,1601,5444,结果3857-5444,two_per_file,,检测结果 (1040).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1040).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1040).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3681,1041,1601,5444,结果3857-5444,two_per_file,,检测结果 (1041).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1041).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1041).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3682,1041,1601,5444,结果3857-5444,two_per_file,,检测结果 (1041).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1041).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1041).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3683,1042,1601,5444,结果3857-5444,two_per_file,,检测结果 (1042).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1042).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1042).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3684,1042,1601,5444,结果3857-5444,two_per_file,,检测结果 (1042).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1042).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1042).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3685,1043,1601,5444,结果3857-5444,two_per_file,,检测结果 (1043).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1043).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1043).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3686,1043,1601,5444,结果3857-5444,two_per_file,,检测结果 (1043).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1043).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1043).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3687,1044,1601,5444,结果3857-5444,two_per_file,,检测结果 (1044).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1044).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1044).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3688,1044,1601,5444,结果3857-5444,two_per_file,,检测结果 (1044).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1044).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1044).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3689,1045,1601,5444,结果3857-5444,two_per_file,,检测结果 (1045).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1045).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1045).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3690,1045,1601,5444,结果3857-5444,two_per_file,,检测结果 (1045).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1045).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1045).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3691,1046,1601,5444,结果3857-5444,two_per_file,,检测结果 (1046).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1046).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1046).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3692,1046,1601,5444,结果3857-5444,two_per_file,,检测结果 (1046).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1046).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1046).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3693,1047,1601,5444,结果3857-5444,two_per_file,,检测结果 (1047).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1047).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1047).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3694,1047,1601,5444,结果3857-5444,two_per_file,,检测结果 (1047).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1047).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1047).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3695,1048,1601,5444,结果3857-5444,two_per_file,,检测结果 (1048).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1048).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1048).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3696,1048,1601,5444,结果3857-5444,two_per_file,,检测结果 (1048).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1048).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1048).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3697,1049,1601,5444,结果3857-5444,two_per_file,,检测结果 (1049).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1049).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1049).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3698,1049,1601,5444,结果3857-5444,two_per_file,,检测结果 (1049).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1049).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1049).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3699,1050,1601,5444,结果3857-5444,two_per_file,,检测结果 (1050).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1050).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1050).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3700,1050,1601,5444,结果3857-5444,two_per_file,,检测结果 (1050).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1050).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1050).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3701,1051,1601,5444,结果3857-5444,two_per_file,,检测结果 (1051).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1051).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1051).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3702,1051,1601,5444,结果3857-5444,two_per_file,,检测结果 (1051).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1051).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1051).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3703,1052,1601,5444,结果3857-5444,two_per_file,,检测结果 (1052).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1052).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1052).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3704,1052,1601,5444,结果3857-5444,two_per_file,,检测结果 (1052).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1052).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1052).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3705,1053,1601,5444,结果3857-5444,two_per_file,,检测结果 (1053).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1053).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1053).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3706,1053,1601,5444,结果3857-5444,two_per_file,,检测结果 (1053).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1053).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1053).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3707,1054,1601,5444,结果3857-5444,two_per_file,,检测结果 (1054).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1054).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1054).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3708,1054,1601,5444,结果3857-5444,two_per_file,,检测结果 (1054).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1054).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1054).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3709,1055,1601,5444,结果3857-5444,two_per_file,,检测结果 (1055).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1055).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1055).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3710,1055,1601,5444,结果3857-5444,two_per_file,,检测结果 (1055).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1055).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1055).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3711,1056,1601,5444,结果3857-5444,two_per_file,,检测结果 (1056).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1056).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1056).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3712,1056,1601,5444,结果3857-5444,two_per_file,,检测结果 (1056).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1056).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1056).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3713,1057,1601,5444,结果3857-5444,two_per_file,,检测结果 (1057).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1057).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1057).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3714,1057,1601,5444,结果3857-5444,two_per_file,,检测结果 (1057).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1057).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1057).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3715,1058,1601,5444,结果3857-5444,two_per_file,,检测结果 (1058).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1058).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1058).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3716,1058,1601,5444,结果3857-5444,two_per_file,,检测结果 (1058).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1058).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1058).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3717,1059,1601,5444,结果3857-5444,two_per_file,,检测结果 (1059).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1059).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1059).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3718,1059,1601,5444,结果3857-5444,two_per_file,,检测结果 (1059).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1059).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1059).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3719,1060,1601,5444,结果3857-5444,two_per_file,,检测结果 (1060).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1060).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1060).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3720,1060,1601,5444,结果3857-5444,two_per_file,,检测结果 (1060).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1060).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1060).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3721,1061,1601,5444,结果3857-5444,two_per_file,,检测结果 (1061).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1061).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1061).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3722,1061,1601,5444,结果3857-5444,two_per_file,,检测结果 (1061).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1061).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1061).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3723,1062,1601,5444,结果3857-5444,two_per_file,,检测结果 (1062).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1062).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1062).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3724,1062,1601,5444,结果3857-5444,two_per_file,,检测结果 (1062).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1062).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1062).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3725,1063,1601,5444,结果3857-5444,two_per_file,,检测结果 (1063).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1063).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1063).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3726,1063,1601,5444,结果3857-5444,two_per_file,,检测结果 (1063).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1063).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1063).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3727,1064,1601,5444,结果3857-5444,two_per_file,,检测结果 (1064).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1064).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1064).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3728,1064,1601,5444,结果3857-5444,two_per_file,,检测结果 (1064).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1064).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1064).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3729,1065,1601,5444,结果3857-5444,two_per_file,,检测结果 (1065).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1065).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1065).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3730,1065,1601,5444,结果3857-5444,two_per_file,,检测结果 (1065).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1065).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1065).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3731,1066,1601,5444,结果3857-5444,two_per_file,,检测结果 (1066).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1066).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1066).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3732,1066,1601,5444,结果3857-5444,two_per_file,,检测结果 (1066).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1066).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1066).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3733,1067,1601,5444,结果3857-5444,two_per_file,,检测结果 (1067).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1067).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1067).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3734,1067,1601,5444,结果3857-5444,two_per_file,,检测结果 (1067).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1067).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1067).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3735,1068,1601,5444,结果3857-5444,two_per_file,,检测结果 (1068).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1068).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1068).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3736,1068,1601,5444,结果3857-5444,two_per_file,,检测结果 (1068).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1068).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1068).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3737,1069,1601,5444,结果3857-5444,two_per_file,,检测结果 (1069).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1069).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1069).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3738,1069,1601,5444,结果3857-5444,two_per_file,,检测结果 (1069).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1069).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1069).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3739,1070,1601,5444,结果3857-5444,two_per_file,,检测结果 (1070).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1070).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1070).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3740,1070,1601,5444,结果3857-5444,two_per_file,,检测结果 (1070).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1070).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1070).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3741,1071,1601,5444,结果3857-5444,two_per_file,,检测结果 (1071).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1071).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1071).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3742,1071,1601,5444,结果3857-5444,two_per_file,,检测结果 (1071).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1071).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1071).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3743,1072,1601,5444,结果3857-5444,two_per_file,,检测结果 (1072).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1072).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1072).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3744,1072,1601,5444,结果3857-5444,two_per_file,,检测结果 (1072).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1072).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1072).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3745,1073,1601,5444,结果3857-5444,two_per_file,,检测结果 (1073).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1073).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1073).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3746,1073,1601,5444,结果3857-5444,two_per_file,,检测结果 (1073).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1073).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1073).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3747,1074,1601,5444,结果3857-5444,two_per_file,,检测结果 (1074).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1074).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1074).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3748,1074,1601,5444,结果3857-5444,two_per_file,,检测结果 (1074).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1074).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1074).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3749,1075,1601,5444,结果3857-5444,two_per_file,,检测结果 (1075).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1075).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1075).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3750,1075,1601,5444,结果3857-5444,two_per_file,,检测结果 (1075).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1075).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1075).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
3751,1076,1601,5444,结果3857-5444,two_per_file,,检测结果 (1076).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1076).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1076).csv,1000-2030,.csv,1,1,15,two_per_file_15x2
3752,1076,1601,5444,结果3857-5444,two_per_file,,检测结果 (1076).csv,..\medicaldata\结果汇总\结果3857-5444\1000-2030\检测结果 (1076).csv,结果汇总\结果3857-5444\1000-2030\检测结果 (1076).csv,1000-2030,.csv,2,16,30,two_per_file_15x2
